;ring;video;number_of_detections;scale;date;hour;num
0;ADN763;FAR6_SCALE_2024-07-03_8_56;1.0;FAR6_SCALE;2024-07-03;8;56
0;ADE019;FAR6_SCALE_2024-07-03_3_13;1.0;FAR6_SCALE;2024-07-03;3;13
0;ADE019;FAR6_SCALE_2024-07-04_13_79;14.0;FAR6_SCALE;2024-07-04;13;79
0;ADN763;FAR6_SCALE_2024-07-04_5_24;2.0;FAR6_SCALE;2024-07-04;5;24
0;ADN763;FAR6_SCALE_2024-07-04_5_25;2.0;FAR6_SCALE;2024-07-04;5;25
0;ADN763;FAR6_SCALE_2024-07-04_18_119;17.0;FAR6_SCALE;2024-07-04;18;119
0;ADN763;FAR6_SCALE_2024-07-04_7_48;4.0;FAR6_SCALE;2024-07-04;7;48
0;ADA513;FAR6_SCALE_2024-07-04_6_33;2.0;FAR6_SCALE;2024-07-04;6;33
0;ADN763;FAR6_SCALE_2024-07-04_7_47;4.0;FAR6_SCALE;2024-07-04;7;47
0;ADE019;FAR6_SCALE_2024-07-04_18_121;1.0;FAR6_SCALE;2024-07-04;18;121
0;ADN763;FAR6_SCALE_2024-07-04_11_68;2.0;FAR6_SCALE;2024-07-04;11;68
0;ADN763;FAR6_SCALE_2024-07-04_5_22;33.0;FAR6_SCALE;2024-07-04;5;22
0;ADN763;FAR6_SCALE_2024-07-04_4_15;15.0;FAR6_SCALE;2024-07-04;4;15
0;ADN763;FAR6_SCALE_2024-07-04_10_63;7.0;FAR6_SCALE;2024-07-04;10;63
0;ADN767;FAR6_SCALE_2024-07-04_18_114;1.0;FAR6_SCALE;2024-07-04;18;114
0;ADN763;FAR6_SCALE_2024-07-04_4_18;8.0;FAR6_SCALE;2024-07-04;4;18
0;ADN763;FAR6_SCALE_2024-07-04_12_72;1.0;FAR6_SCALE;2024-07-04;12;72
0;ADE059;FAR6_SCALE_2024-07-04_13_76;1.0;FAR6_SCALE;2024-07-04;13;76
0;ADN763;FAR6_SCALE_2024-07-04_6_34;3.0;FAR6_SCALE;2024-07-04;6;34
0;ADE159;FAR6_SCALE_2024-07-04_18_118;2.0;FAR6_SCALE;2024-07-04;18;118
0;ADN763;FAR6_SCALE_2024-07-04_12_73;20.0;FAR6_SCALE;2024-07-04;12;73
0;ADE019;FAR6_SCALE_2024-07-04_8_57;1.0;FAR6_SCALE;2024-07-04;8;57
0;ADN753;FAR6_SCALE_2024-07-04_17_110;2.0;FAR6_SCALE;2024-07-04;17;110
0;ADN763;FAR6_SCALE_2024-07-04_16_97;1.0;FAR6_SCALE;2024-07-04;16;97
0;ADN763;FAR6_SCALE_2024-07-04_11_67;116.0;FAR6_SCALE;2024-07-04;11;67
0;ADP488;FAR6_SCALE_2024-07-04_10_61;7.0;FAR6_SCALE;2024-07-04;10;61
0;ADN763;FAR6_SCALE_2024-07-04_4_11;23.0;FAR6_SCALE;2024-07-04;4;11
0;ADE150;FAR6_SCALE_2024-07-04_18_117;1.0;FAR6_SCALE;2024-07-04;18;117
0;ADN763;FAR6_SCALE_2024-07-04_20_132;3.0;FAR6_SCALE;2024-07-04;20;132
0;ADN763;FAR6_SCALE_2024-07-04_8_55;13.0;FAR6_SCALE;2024-07-04;8;55
0;ADN763;FAR6_SCALE_2024-07-04_7_51;10.0;FAR6_SCALE;2024-07-04;7;51
0;ADN763;FAR6_SCALE_2024-07-04_16_101;2.0;FAR6_SCALE;2024-07-04;16;101
0;ADN763;FAR6_SCALE_2024-07-04_10_62;19.0;FAR6_SCALE;2024-07-04;10;62
0;ADN763;FAR6_SCALE_2024-07-04_13_77;28.0;FAR6_SCALE;2024-07-04;13;77
0;ADN763;FAR6_SCALE_2024-07-04_18_111;6.0;FAR6_SCALE;2024-07-04;18;111
0;ADE019;FAR6_SCALE_2024-07-04_19_124;25.0;FAR6_SCALE;2024-07-04;19;124
0;ADN763;FAR6_SCALE_2024-07-04_3_08;6.0;FAR6_SCALE;2024-07-04;3;8
0;ADN763;FAR6_SCALE_2024-07-04_5_32;9.0;FAR6_SCALE;2024-07-04;5;32
0;ADN763;FAR6_SCALE_2024-07-04_14_87;12.0;FAR6_SCALE;2024-07-04;14;87
0;ADP708;FAR6_SCALE_2024-07-04_12_69;4.0;FAR6_SCALE;2024-07-04;12;69
0;ADE019;FAR6_SCALE_2024-07-04_6_37;1.0;FAR6_SCALE;2024-07-04;6;37
0;ADE019;FAR6_SCALE_2024-07-04_20_133;11.0;FAR6_SCALE;2024-07-04;20;133
0;ADN763;FAR6_SCALE_2024-07-04_5_26;46.0;FAR6_SCALE;2024-07-04;5;26
0;ADN763;FAR6_SCALE_2024-07-04_19_130;9.0;FAR6_SCALE;2024-07-04;19;130
0;ADN763;FAR6_SCALE_2024-07-04_19_129;10.0;FAR6_SCALE;2024-07-04;19;129
0;ADN763;FAR6_SCALE_2024-07-05_19_103;21.0;FAR6_SCALE;2024-07-05;19;103
0;ADP793;FAR6_SCALE_2024-07-05_17_90;35.0;FAR6_SCALE;2024-07-05;17;90
0;ADA513;FAR6_SCALE_2024-07-05_15_77;7.0;FAR6_SCALE;2024-07-05;15;77
0;ADF793;FAR6_SCALE_2024-07-05_14_71;1.0;FAR6_SCALE;2024-07-05;14;71
0;ADD894;FAR6_SCALE_2024-07-05_15_73;1.0;FAR6_SCALE;2024-07-05;15;73
0;ADP652;FAR6_SCALE_2024-07-05_6_29;5.0;FAR6_SCALE;2024-07-05;6;29
0;ADP488;FAR6_SCALE_2024-07-05_6_28;1.0;FAR6_SCALE;2024-07-05;6;28
0;ADP793;FAR6_SCALE_2024-07-05_13_68;2.0;FAR6_SCALE;2024-07-05;13;68
0;ADP777;FAR6_SCALE_2024-07-05_17_91;1.0;FAR6_SCALE;2024-07-05;17;91
0;ADN163;FAR6_SCALE_2024-07-05_19_104;1.0;FAR6_SCALE;2024-07-05;19;104
0;ADP793;FAR6_SCALE_2024-07-05_14_70;18.0;FAR6_SCALE;2024-07-05;14;70
0;ADN763;FAR6_SCALE_2024-07-05_19_105;11.0;FAR6_SCALE;2024-07-05;19;105
0;ADP708;FAR6_SCALE_2024-07-05_6_25;1.0;FAR6_SCALE;2024-07-05;6;25
0;ADP793;FAR6_SCALE_2024-07-05_8_46;1.0;FAR6_SCALE;2024-07-05;8;46
0;ADP793;FAR6_SCALE_2024-07-05_17_88;12.0;FAR6_SCALE;2024-07-05;17;88
0;ADN763;FAR6_SCALE_2024-07-06_20_124;1.0;FAR6_SCALE;2024-07-06;20;124
0;ADN763;FAR6_SCALE_2024-07-06_5_17;4.0;FAR6_SCALE;2024-07-06;5;17
0;ADE019;FAR6_SCALE_2024-07-06_21_136;5.0;FAR6_SCALE;2024-07-06;21;136
0;ADN763;FAR6_SCALE_2024-07-06_10_51;6.0;FAR6_SCALE;2024-07-06;10;51
0;ADN763;FAR6_SCALE_2024-07-06_21_132;7.0;FAR6_SCALE;2024-07-06;21;132
0;ADN763;FAR6_SCALE_2024-07-06_10_54;31.0;FAR6_SCALE;2024-07-06;10;54
0;ADN763;FAR6_SCALE_2024-07-06_14_70;3.0;FAR6_SCALE;2024-07-06;14;70
0;ADN763;FAR6_SCALE_2024-07-06_6_36;13.0;FAR6_SCALE;2024-07-06;6;36
0;ADR984;FAR6_SCALE_2024-07-06_7_38;7.0;FAR6_SCALE;2024-07-06;7;38
0;ADN753;FAR6_SCALE_2024-07-06_9_47;1.0;FAR6_SCALE;2024-07-06;9;47
0;ADN763;FAR6_SCALE_2024-07-06_16_88;5.0;FAR6_SCALE;2024-07-06;16;88
0;ADN767;FAR6_SCALE_2024-07-06_8_45;1.0;FAR6_SCALE;2024-07-06;8;45
0;ADN763;FAR6_SCALE_2024-07-06_6_30;3.0;FAR6_SCALE;2024-07-06;6;30
0;ADP887;FAR6_SCALE_2024-07-06_13_69;2.0;FAR6_SCALE;2024-07-06;13;69
0;ADN763;FAR6_SCALE_2024-07-06_14_73;24.0;FAR6_SCALE;2024-07-06;14;73
0;ADN763;FAR6_SCALE_2024-07-06_19_113;14.0;FAR6_SCALE;2024-07-06;19;113
0;ADN763;FAR6_SCALE_2024-07-06_21_134;3.0;FAR6_SCALE;2024-07-06;21;134
0;ADN763;FAR6_SCALE_2024-07-06_5_14;10.0;FAR6_SCALE;2024-07-06;5;14
0;ADE019;FAR6_SCALE_2024-07-06_14_74;1.0;FAR6_SCALE;2024-07-06;14;74
0;ADN763;FAR6_SCALE_2024-07-06_14_76;23.0;FAR6_SCALE;2024-07-06;14;76
0;ADE059;FAR6_SCALE_2024-07-06_12_65;1.0;FAR6_SCALE;2024-07-06;12;65
0;ADE010;FAR6_SCALE_2024-07-06_21_131;1.0;FAR6_SCALE;2024-07-06;21;131
0;ADN783;FAR6_SCALE_2024-07-06_9_50;1.0;FAR6_SCALE;2024-07-06;9;50
0;ADN223;FAR6_SCALE_2024-07-06_19_114;1.0;FAR6_SCALE;2024-07-06;19;114
0;ADN763;FAR6_SCALE_2024-07-06_5_22;3.0;FAR6_SCALE;2024-07-06;5;22
0;ADN763;FAR6_SCALE_2024-07-06_14_77;2.0;FAR6_SCALE;2024-07-06;14;77
0;ADN763;FAR6_SCALE_2024-07-06_16_90;9.0;FAR6_SCALE;2024-07-06;16;90
0;ADE019;FAR6_SCALE_2024-07-06_4_11;2.0;FAR6_SCALE;2024-07-06;4;11
0;ADN763;FAR6_SCALE_2024-07-06_10_52;1.0;FAR6_SCALE;2024-07-06;10;52
0;ADE019;FAR6_SCALE_2024-07-06_19_115;3.0;FAR6_SCALE;2024-07-06;19;115
0;ADN763;FAR6_SCALE_2024-07-06_14_75;1.0;FAR6_SCALE;2024-07-06;14;75
0;ADN763;FAR6_SCALE_2024-07-06_10_53;20.0;FAR6_SCALE;2024-07-06;10;53
0;ADN753;FAR6_SCALE_2024-07-06_7_42;1.0;FAR6_SCALE;2024-07-06;7;42
0;ADN187;FAR6_SCALE_2024-07-07_22_83;1.0;FAR6_SCALE;2024-07-07;22;83
0;ADP791;FAR6_SCALE_2024-07-07_22_84;1.0;FAR6_SCALE;2024-07-07;22;84
0;ADP793;FAR6_SCALE_2024-07-07_13_41;2.0;FAR6_SCALE;2024-07-07;13;41
0;ADP793;FAR6_SCALE_2024-07-07_12_39;5.0;FAR6_SCALE;2024-07-07;12;39
0;ADN263;FAR6_SCALE_2024-07-07_21_78;1.0;FAR6_SCALE;2024-07-07;21;78
0;ADN763;FAR6_SCALE_2024-07-07_21_79;10.0;FAR6_SCALE;2024-07-07;21;79
0;ADN753;FAR6_SCALE_2024-07-07_5_17;3.0;FAR6_SCALE;2024-07-07;5;17
0;ADP793;FAR6_SCALE_2024-07-07_13_43;5.0;FAR6_SCALE;2024-07-07;13;43
0;ADN792;FAR6_SCALE_2024-07-07_5_19;4.0;FAR6_SCALE;2024-07-07;5;19
0;ADN763;FAR6_SCALE_2024-07-07_22_85;4.0;FAR6_SCALE;2024-07-07;22;85
0;ADN763;FAR6_SCALE_2024-07-07_21_76;2.0;FAR6_SCALE;2024-07-07;21;76
0;ADP785;FAR6_SCALE_2024-07-08_7_28;13.0;FAR6_SCALE;2024-07-08;7;28
0;ADN763;FAR6_SCALE_2024-07-08_4_14;1.0;FAR6_SCALE;2024-07-08;4;14
0;ADE012;FAR6_SCALE_2024-07-08_11_54;4.0;FAR6_SCALE;2024-07-08;11;54
0;ADE019;FAR6_SCALE_2024-07-08_13_63;2.0;FAR6_SCALE;2024-07-08;13;63
0;ADE019;FAR6_SCALE_2024-07-08_12_59;14.0;FAR6_SCALE;2024-07-08;12;59
0;ADN753;FAR6_SCALE_2024-07-08_21_113;1.0;FAR6_SCALE;2024-07-08;21;113
0;ADP488;FAR6_SCALE_2024-07-08_15_77;41.0;FAR6_SCALE;2024-07-08;15;77
0;ADN792;FAR6_SCALE_2024-07-08_7_32;22.0;FAR6_SCALE;2024-07-08;7;32
0;ADE019;FAR6_SCALE_2024-07-08_13_68;12.0;FAR6_SCALE;2024-07-08;13;68
0;ADN763;FAR6_SCALE_2024-07-08_17_91;3.0;FAR6_SCALE;2024-07-08;17;91
0;ADP793;FAR6_SCALE_2024-07-08_22_122;1.0;FAR6_SCALE;2024-07-08;22;122
0;ADN763;FAR6_SCALE_2024-07-08_20_107;1.0;FAR6_SCALE;2024-07-08;20;107
0;ADE019;FAR6_SCALE_2024-07-08_14_71;5.0;FAR6_SCALE;2024-07-08;14;71
0;ADE019;FAR6_SCALE_2024-07-08_15_74;3.0;FAR6_SCALE;2024-07-08;15;74
0;ADE018;FAR6_SCALE_2024-07-08_10_49;1.0;FAR6_SCALE;2024-07-08;10;49
0;ADN259;FAR6_SCALE_2024-07-08_7_31;1.0;FAR6_SCALE;2024-07-08;7;31
0;ADE019;FAR6_SCALE_2024-07-08_11_53;2.0;FAR6_SCALE;2024-07-08;11;53
0;ADN763;FAR6_SCALE_2024-07-08_18_99;3.0;FAR6_SCALE;2024-07-08;18;99
0;ADP793;FAR6_SCALE_2024-07-08_22_125;4.0;FAR6_SCALE;2024-07-08;22;125
0;ADE019;FAR6_SCALE_2024-07-08_13_65;1.0;FAR6_SCALE;2024-07-08;13;65
0;ADE012;FAR6_SCALE_2024-07-08_11_55;6.0;FAR6_SCALE;2024-07-08;11;55
0;ADE019;FAR6_SCALE_2024-07-08_10_48;3.0;FAR6_SCALE;2024-07-08;10;48
0;ADN763;FAR6_SCALE_2024-07-08_7_27;30.0;FAR6_SCALE;2024-07-08;7;27
0;ADN763;FAR6_SCALE_2024-07-08_5_17;14.0;FAR6_SCALE;2024-07-08;5;17
0;ADN763;FAR6_SCALE_2024-07-08_7_29;20.0;FAR6_SCALE;2024-07-08;7;29
0;ADN763;FAR6_SCALE_2024-07-08_17_90;31.0;FAR6_SCALE;2024-07-08;17;90
0;ADP488;FAR6_SCALE_2024-07-08_11_50;16.0;FAR6_SCALE;2024-07-08;11;50
0;ADN253;FAR6_SCALE_2024-07-08_21_110;1.0;FAR6_SCALE;2024-07-08;21;110
0;ADN753;FAR6_SCALE_2024-07-08_3_10;1.0;FAR6_SCALE;2024-07-08;3;10
0;ADE019;FAR6_SCALE_2024-07-08_11_52;7.0;FAR6_SCALE;2024-07-08;11;52
0;ADN763;FAR6_SCALE_2024-07-08_5_18;2.0;FAR6_SCALE;2024-07-08;5;18
0;ADN763;FAR6_SCALE_2024-07-08_21_114;8.0;FAR6_SCALE;2024-07-08;21;114
0;ADE019;FAR6_SCALE_2024-07-08_14_69;11.0;FAR6_SCALE;2024-07-08;14;69
0;ADE019;FAR6_SCALE_2024-07-08_9_44;3.0;FAR6_SCALE;2024-07-08;9;44
0;ADR406;FAR6_SCALE_2024-07-09_19_93;14.0;FAR6_SCALE;2024-07-09;19;93
0;ADR406;FAR6_SCALE_2024-07-09_22_98;1.0;FAR6_SCALE;2024-07-09;22;98
0;ADP771;FAR6_SCALE_2024-07-09_15_81;4.0;FAR6_SCALE;2024-07-09;15;81
0;ADN764;FAR6_SCALE_2024-07-09_18_91;1.0;FAR6_SCALE;2024-07-09;18;91
0;ADP771;FAR6_SCALE_2024-07-09_20_94;1.0;FAR6_SCALE;2024-07-09;20;94
0;ADP793;FAR6_SCALE_2024-07-09_12_68;46.0;FAR6_SCALE;2024-07-09;12;68
0;ADN767;FAR6_SCALE_2024-07-09_5_17;1.0;FAR6_SCALE;2024-07-09;5;17
0;ADN763;FAR6_SCALE_2024-07-09_4_11;2.0;FAR6_SCALE;2024-07-09;4;11
0;ADN763;FAR6_SCALE_2024-07-09_6_25;5.0;FAR6_SCALE;2024-07-09;6;25
0;ADN753;FAR6_SCALE_2024-07-09_5_16;2.0;FAR6_SCALE;2024-07-09;5;16
0;ADP793;FAR6_SCALE_2024-07-09_11_62;13.0;FAR6_SCALE;2024-07-09;11;62
0;ADN753;FAR6_SCALE_2024-07-09_5_19;3.0;FAR6_SCALE;2024-07-09;5;19
0;ADN763;FAR6_SCALE_2024-07-09_4_09;2.0;FAR6_SCALE;2024-07-09;4;9
0;ADH713;FAR6_SCALE_2024-07-09_5_18;1.0;FAR6_SCALE;2024-07-09;5;18
0;ADE059;FAR6_SCALE_2024-07-09_18_90;9.0;FAR6_SCALE;2024-07-09;18;90
0;ADN763;FAR6_SCALE_2024-07-09_4_15;8.0;FAR6_SCALE;2024-07-09;4;15
0;ADN763;FAR6_SCALE_2024-07-09_4_12;2.0;FAR6_SCALE;2024-07-09;4;12
0;ADE050;FAR6_SCALE_2024-07-09_16_84;3.0;FAR6_SCALE;2024-07-09;16;84
0;ADP771;FAR6_SCALE_2024-07-09_21_96;10.0;FAR6_SCALE;2024-07-09;21;96
0;ADE019;FAR6_SCALE_2024-07-10_11_72;3.0;FAR6_SCALE;2024-07-10;11;72
0;ADN763;FAR6_SCALE_2024-07-10_15_100;9.0;FAR6_SCALE;2024-07-10;15;100
0;ADN753;FAR6_SCALE_2024-07-10_4_11;1.0;FAR6_SCALE;2024-07-10;4;11
0;ADE019;FAR6_SCALE_2024-07-10_13_85;2.0;FAR6_SCALE;2024-07-10;13;85
0;ADN763;FAR6_SCALE_2024-07-10_9_64;19.0;FAR6_SCALE;2024-07-10;9;64
0;ADN763;FAR6_SCALE_2024-07-10_20_140;13.0;FAR6_SCALE;2024-07-10;20;140
0;ADR264;FAR6_SCALE_2024-07-10_8_55;3.0;FAR6_SCALE;2024-07-10;8;55
0;ADN763;FAR6_SCALE_2024-07-10_7_48;4.0;FAR6_SCALE;2024-07-10;7;48
0;ADN763;FAR6_SCALE_2024-07-10_11_74;17.0;FAR6_SCALE;2024-07-10;11;74
0;ADR984;FAR6_SCALE_2024-07-10_3_01;2.0;FAR6_SCALE;2024-07-10;3;1
0;ABR264;FAR6_SCALE_2024-07-10_8_56;1.0;FAR6_SCALE;2024-07-10;8;56
0;ADN763;FAR6_SCALE_2024-07-10_6_27;8.0;FAR6_SCALE;2024-07-10;6;27
0;ADN764;FAR6_SCALE_2024-07-10_3_04;3.0;FAR6_SCALE;2024-07-10;3;4
0;ADE019;FAR6_SCALE_2024-07-10_7_42;14.0;FAR6_SCALE;2024-07-10;7;42
0;ADP799;FAR6_SCALE_2024-07-10_8_52;6.0;FAR6_SCALE;2024-07-10;8;52
0;ADN763;FAR6_SCALE_2024-07-10_4_13;60.0;FAR6_SCALE;2024-07-10;4;13
0;ADE019;FAR6_SCALE_2024-07-10_5_24;1.0;FAR6_SCALE;2024-07-10;5;24
0;ADE019;FAR6_SCALE_2024-07-10_7_41;13.0;FAR6_SCALE;2024-07-10;7;41
0;ADN763;FAR6_SCALE_2024-07-10_6_32;24.0;FAR6_SCALE;2024-07-10;6;32
0;ADR476;FAR6_SCALE_2024-07-10_5_26;1.0;FAR6_SCALE;2024-07-10;5;26
0;ADN763;FAR6_SCALE_2024-07-10_5_23;28.0;FAR6_SCALE;2024-07-10;5;23
0;ADE019;FAR6_SCALE_2024-07-10_12_84;8.0;FAR6_SCALE;2024-07-10;12;84
0;ADE019;FAR6_SCALE_2024-07-10_12_83;32.0;FAR6_SCALE;2024-07-10;12;83
0;ADN763;FAR6_SCALE_2024-07-10_5_18;4.0;FAR6_SCALE;2024-07-10;5;18
0;ADN763;FAR6_SCALE_2024-07-10_20_142;4.0;FAR6_SCALE;2024-07-10;20;142
0;ADN763;FAR6_SCALE_2024-07-10_6_28;34.0;FAR6_SCALE;2024-07-10;6;28
0;ADP488;FAR6_SCALE_2024-07-10_6_31;3.0;FAR6_SCALE;2024-07-10;6;31
0;ADE019;FAR6_SCALE_2024-07-10_20_131;1.0;FAR6_SCALE;2024-07-10;20;131
0;ADE019;FAR6_SCALE_2024-07-10_9_63;1.0;FAR6_SCALE;2024-07-10;9;63
0;ADP771;FAR6_SCALE_2024-07-10_5_17;8.0;FAR6_SCALE;2024-07-10;5;17
0;ADN763;FAR6_SCALE_2024-07-10_4_10;14.0;FAR6_SCALE;2024-07-10;4;10
0;ADN763;FAR6_SCALE_2024-07-10_20_133;1.0;FAR6_SCALE;2024-07-10;20;133
0;ADN763;FAR6_SCALE_2024-07-10_8_54;39.0;FAR6_SCALE;2024-07-10;8;54
0;ADP793;FAR6_SCALE_2024-07-10_19_127;37.0;FAR6_SCALE;2024-07-10;19;127
0;ADP793;FAR6_SCALE_2024-07-10_21_149;1.0;FAR6_SCALE;2024-07-10;21;149
0;ADP793;FAR6_SCALE_2024-07-10_15_101;6.0;FAR6_SCALE;2024-07-10;15;101
0;ADE019;FAR6_SCALE_2024-07-10_8_53;2.0;FAR6_SCALE;2024-07-10;8;53
0;ADE010;FAR6_SCALE_2024-07-10_5_19;1.0;FAR6_SCALE;2024-07-10;5;19
0;ADE019;FAR6_SCALE_2024-07-10_6_34;1.0;FAR6_SCALE;2024-07-10;6;34
0;ADE019;FAR6_SCALE_2024-07-10_4_12;1.0;FAR6_SCALE;2024-07-10;4;12
0;ADE019;FAR6_SCALE_2024-07-11_6_26;1.0;FAR6_SCALE;2024-07-11;6;26
0;ADE067;FAR6_SCALE_2024-07-11_21_79;1.0;FAR6_SCALE;2024-07-11;21;79
0;ADN763;FAR6_SCALE_2024-07-11_5_19;19.0;FAR6_SCALE;2024-07-11;5;19
0;ADR274;FAR6_SCALE_2024-07-11_15_61;15.0;FAR6_SCALE;2024-07-11;15;61
0;ADR224;FAR6_SCALE_2024-07-11_16_62;1.0;FAR6_SCALE;2024-07-11;16;62
0;ADA513;FAR6_SCALE_2024-07-11_20_68;2.0;FAR6_SCALE;2024-07-11;20;68
0;ADE010;FAR6_SCALE_2024-07-11_7_39;1.0;FAR6_SCALE;2024-07-11;7;39
0;ADE019;FAR6_SCALE_2024-07-11_6_28;3.0;FAR6_SCALE;2024-07-11;6;28
0;ADE059;FAR6_SCALE_2024-07-11_10_57;4.0;FAR6_SCALE;2024-07-11;10;57
0;ADE650;FAR6_SCALE_2024-07-11_10_53;1.0;FAR6_SCALE;2024-07-11;10;53
0;ADN763;FAR6_SCALE_2024-07-11_4_07;3.0;FAR6_SCALE;2024-07-11;4;7
0;ADP652;FAR6_SCALE_2024-07-11_14_60;45.0;FAR6_SCALE;2024-07-11;14;60
0;ADE059;FAR6_SCALE_2024-07-11_10_55;3.0;FAR6_SCALE;2024-07-11;10;55
0;ADA513;FAR6_SCALE_2024-07-11_13_59;6.0;FAR6_SCALE;2024-07-11;13;59
0;ADN763;FAR6_SCALE_2024-07-11_4_12;7.0;FAR6_SCALE;2024-07-11;4;12
0;ADN763;FAR6_SCALE_2024-07-11_4_11;2.0;FAR6_SCALE;2024-07-11;4;11
0;ADN763;FAR6_SCALE_2024-07-11_4_13;2.0;FAR6_SCALE;2024-07-11;4;13
0;ADE159;FAR6_SCALE_2024-07-11_20_71;1.0;FAR6_SCALE;2024-07-11;20;71
0;ADN763;FAR6_SCALE_2024-07-11_5_21;4.0;FAR6_SCALE;2024-07-11;5;21
0;ADE059;FAR6_SCALE_2024-07-11_10_54;2.0;FAR6_SCALE;2024-07-11;10;54
0;ADE050;FAR6_SCALE_2024-07-12_4_08;2.0;FAR6_SCALE;2024-07-12;4;8
0;ADP793;FAR6_SCALE_2024-07-12_12_79;52.0;FAR6_SCALE;2024-07-12;12;79
0;ADE019;FAR6_SCALE_2024-07-12_7_35;1.0;FAR6_SCALE;2024-07-12;7;35
0;ADE010;FAR6_SCALE_2024-07-12_6_24;1.0;FAR6_SCALE;2024-07-12;6;24
0;ADP488;FAR6_SCALE_2024-07-12_4_13;4.0;FAR6_SCALE;2024-07-12;4;13
0;ADN763;FAR6_SCALE_2024-07-12_5_16;4.0;FAR6_SCALE;2024-07-12;5;16
0;ADR007;FAR6_SCALE_2024-07-12_15_87;1.0;FAR6_SCALE;2024-07-12;15;87
0;ADE019;FAR6_SCALE_2024-07-12_7_36;2.0;FAR6_SCALE;2024-07-12;7;36
0;ADE019;FAR6_SCALE_2024-07-12_7_33;4.0;FAR6_SCALE;2024-07-12;7;33
0;ADN763;FAR6_SCALE_2024-07-12_5_23;17.0;FAR6_SCALE;2024-07-12;5;23
0;ADN753;FAR6_SCALE_2024-07-12_4_06;1.0;FAR6_SCALE;2024-07-12;4;6
0;ADN694;FAR6_SCALE_2024-07-12_4_09;1.0;FAR6_SCALE;2024-07-12;4;9
0;ADP785;FAR6_SCALE_2024-07-12_8_47;10.0;FAR6_SCALE;2024-07-12;8;47
0;ADN763;FAR6_SCALE_2024-07-12_8_40;31.0;FAR6_SCALE;2024-07-12;8;40
0;ADE019;FAR6_SCALE_2024-07-12_11_74;2.0;FAR6_SCALE;2024-07-12;11;74
0;ADN763;FAR6_SCALE_2024-07-12_4_07;5.0;FAR6_SCALE;2024-07-12;4;7
0;ADN763;FAR6_SCALE_2024-07-12_8_51;1.0;FAR6_SCALE;2024-07-12;8;51
0;ADN763;FAR6_SCALE_2024-07-12_5_17;9.0;FAR6_SCALE;2024-07-12;5;17
0;ADN763;FAR6_SCALE_2024-07-12_8_52;2.0;FAR6_SCALE;2024-07-12;8;52
0;ADP791;FAR6_SCALE_2024-07-12_13_84;9.0;FAR6_SCALE;2024-07-12;13;84
0;ADE310;FAR6_SCALE_2024-07-12_7_30;1.0;FAR6_SCALE;2024-07-12;7;30
0;ADE019;FAR6_SCALE_2024-07-12_7_39;6.0;FAR6_SCALE;2024-07-12;7;39
0;ADE019;FAR6_SCALE_2024-07-12_6_25;3.0;FAR6_SCALE;2024-07-12;6;25
0;ADE019;FAR6_SCALE_2024-07-12_9_57;2.0;FAR6_SCALE;2024-07-12;9;57
0;ADN203;FAR6_SCALE_2024-07-12_3_01;1.0;FAR6_SCALE;2024-07-12;3;1
0;ADP791;FAR6_SCALE_2024-07-12_13_85;3.0;FAR6_SCALE;2024-07-12;13;85
0;ADN763;FAR6_SCALE_2024-07-12_6_28;45.0;FAR6_SCALE;2024-07-12;6;28
0;ADE019;FAR6_SCALE_2024-07-12_12_80;2.0;FAR6_SCALE;2024-07-12;12;80
0;ADN763;FAR6_SCALE_2024-07-12_7_38;12.0;FAR6_SCALE;2024-07-12;7;38
0;ADE059;FAR6_SCALE_2024-07-12_4_10;2.0;FAR6_SCALE;2024-07-12;4;10
0;ADP793;FAR6_SCALE_2024-07-12_11_70;26.0;FAR6_SCALE;2024-07-12;11;70
0;ADN763;FAR6_SCALE_2024-07-12_4_11;3.0;FAR6_SCALE;2024-07-12;4;11
0;ADP793;FAR6_SCALE_2024-07-12_8_44;1.0;FAR6_SCALE;2024-07-12;8;44
0;ADF793;FAR6_SCALE_2024-07-12_8_42;2.0;FAR6_SCALE;2024-07-12;8;42
0;ADE510;FAR6_SCALE_2024-07-12_8_48;1.0;FAR6_SCALE;2024-07-12;8;48
0;ADE019;FAR6_SCALE_2024-07-12_9_58;3.0;FAR6_SCALE;2024-07-12;9;58
0;ADN763;FAR6_SCALE_2024-07-12_9_55;21.0;FAR6_SCALE;2024-07-12;9;55
0;ADE059;FAR6_SCALE_2024-07-12_15_86;1.0;FAR6_SCALE;2024-07-12;15;86
0;ADE010;FAR6_SCALE_2024-07-13_8_49;1.0;FAR6_SCALE;2024-07-13;8;49
0;ADN263;FAR6_SCALE_2024-07-13_4_12;1.0;FAR6_SCALE;2024-07-13;4;12
0;ACL210;FAR6_SCALE_2024-07-13_12_64;16.0;FAR6_SCALE;2024-07-13;12;64
0;ADE019;FAR6_SCALE_2024-07-13_4_07;2.0;FAR6_SCALE;2024-07-13;4;7
0;ADN763;FAR6_SCALE_2024-07-13_4_08;4.0;FAR6_SCALE;2024-07-13;4;8
0;ADN763;FAR6_SCALE_2024-07-13_5_19;6.0;FAR6_SCALE;2024-07-13;5;19
0;ACL210;FAR6_SCALE_2024-07-13_12_65;2.0;FAR6_SCALE;2024-07-13;12;65
0;ABE019;FAR6_SCALE_2024-07-13_8_48;1.0;FAR6_SCALE;2024-07-13;8;48
